id,client_id,transaction,amount,date,status
T00016440,CUS000611,Deposit,188.46,2025-07-21,Completed
T00016441,CUS000030,Withdrawal,6444.41,2025-08-28,Completed
T00016442,CUS000195,Deposit,5221.64,2025-09-06,Completed
T00016443,CUS000667,Withdrawal,4775.48,2025-09-10,Completed
T00016444,CUS000807,Deposit,9490.62,2025-09-02,Completed
T00016445,CUS000559,Withdrawal,7547.33,2025-08-25,Completed
T00016446,CUS001000,Deposit,6774.36,2025-06-21,Completed
T00016447,CUS000453,Withdrawal,7235.06,2025-08-20,Pending
T00016448,CUS000574,Withdrawal,8614.15,2025-08-15,Completed
T00016449,CUS000914,Withdrawal,7229.47,2025-08-07,Completed
T00016450,CUS000733,Withdrawal,8001.34,2025-07-19,Completed
T00016451,CUS000612,Deposit,4529.34,2025-09-10,Completed
T00016452,CUS000453,Deposit,1594.93,2025-09-23,Completed
T00016453,CUS000903,Deposit,5028.35,2025-09-15,Pending
T00016454,CUS000500,Withdrawal,386.99,2025-06-09,Failed
T00016455,CUS000319,Deposit,8441.14,2025-09-19,Failed
T00016456,CUS000115,Deposit,182.66,2025-08-11,Completed
T00016457,CUS000954,Withdrawal,6777.57,2025-08-09,Completed
T00016458,CUS000608,Deposit,7630.70,2025-06-08,Completed
T00016459,CUS000009,Deposit,2025.49,2025-08-07,Completed
T00016460,CUS000663,Deposit,1901.28,2025-09-08,Completed
T00016461,CUS000855,Withdrawal,7945.69,2025-09-20,Completed
T00016462,CUS000020,Deposit,7154.84,2025-07-09,Completed
T00016463,CUS000171,Withdrawal,3853.17,2025-07-14,Completed
T00016464,CUS000246,Deposit,1736.65,2025-07-04,Pending
T00016465,CUS000996,Deposit,2181.63,2025-08-02,Completed
T00016466,CUS000918,Deposit,9061.92,2025-08-13,Pending
T00016467,CUS000172,Deposit,2813.42,2025-06-26,Pending
T00016468,CUS000312,Withdrawal,2551.73,2025-08-09,Pending
T00016469,CUS000808,Deposit,6598.68,2025-09-19,Pending
T00016470,CUS000828,Deposit,2796.40,2025-05-27,Completed
T00016471,CUS000772,Deposit,792.61,2025-06-25,Completed
T00016472,CUS000987,Withdrawal,2374.90,2025-08-05,Completed
T00016473,CUS000066,Deposit,9099.62,2025-07-06,Completed
T00016474,CUS000589,Deposit,8642.66,2025-07-10,Completed
T00016475,CUS000080,Deposit,1450.27,2025-08-25,Pending
T00016476,CUS000911,Deposit,273.60,2025-05-26,Completed
T00016477,CUS000854,Withdrawal,2679.29,2025-08-28,Completed
T00016478,CUS000712,Deposit,4283.03,2025-08-28,Completed
T00016479,CUS000982,Withdrawal,2532.45,2025-06-06,Completed
T00016480,CUS000836,Withdrawal,2197.68,2025-09-14,Completed
T00016481,CUS000081,Deposit,1982.88,2025-07-03,Pending
T00016482,CUS000625,Withdrawal,2164.87,2025-06-05,Completed
T00016483,CUS000394,Withdrawal,3442.30,2025-07-21,Completed
T00016484,CUS000990,Withdrawal,375.58,2025-07-29,Completed
T00016485,CUS000903,Deposit,1240.57,2025-08-04,Completed
T00016486,CUS000990,Withdrawal,4477.57,2025-09-17,Completed
T00016487,CUS000879,Withdrawal,7771.82,2025-07-04,Completed
T00016488,CUS000327,Deposit,3666.53,2025-06-21,Completed
T00016489,CUS000063,Deposit,3582.85,2025-06-18,Completed
T00016490,CUS000837,Deposit,8154.14,2025-07-05,Pending
T00016491,CUS000037,Withdrawal,8016.37,2025-09-01,Completed
T00016492,CUS000633,Deposit,2754.18,2025-08-19,Pending
T00016493,CUS000162,Deposit,8444.10,2025-05-29,Failed
T00016494,CUS000099,Withdrawal,3112.18,2025-07-25,Completed
T00016495,CUS000280,Deposit,6003.10,2025-06-09,Completed
T00016496,CUS000255,Withdrawal,3812.13,2025-08-11,Completed
T00016497,CUS000448,Deposit,1380.46,2025-07-16,Completed
T00016498,CUS000780,Deposit,7720.33,2025-06-06,Completed
T00016499,CUS000846,Withdrawal,7316.75,2025-09-22,Completed
T00016500,CUS000741,Withdrawal,8551.94,2025-06-16,Completed
T00016501,CUS000227,Withdrawal,9229.02,2025-07-05,Completed
T00016502,CUS000718,Deposit,3695.48,2025-08-05,Completed
T00016503,CUS000362,Withdrawal,7360.77,2025-07-05,Pending
T00016504,CUS000955,Withdrawal,960.93,2025-09-18,Pending
T00016505,CUS000010,Deposit,1251.06,2025-08-15,Completed
T00016506,CUS000526,Withdrawal,5381.56,2025-09-05,Completed
T00016507,CUS000655,Deposit,355.25,2025-08-17,Completed
T00016508,CUS000248,Withdrawal,7794.56,2025-08-30,Completed
T00016509,CUS000835,Withdrawal,2528.00,2025-09-02,Completed
T00016510,CUS000656,Withdrawal,7369.27,2025-06-12,Failed
T00016511,CUS000852,Withdrawal,4563.60,2025-09-06,Pending
T00016512,CUS000460,Deposit,2527.43,2025-07-24,Completed
T00016513,CUS000565,Withdrawal,7108.96,2025-07-07,Completed
T00016514,CUS000672,Deposit,9685.47,2025-07-27,Pending
T00016515,CUS000541,Deposit,4338.27,2025-07-08,Pending
T00016516,CUS000313,Withdrawal,9533.92,2025-07-15,Completed
T00016517,CUS000736,Deposit,3909.29,2025-07-26,Completed
T00016518,CUS000106,Deposit,5438.30,2025-07-12,Completed
T00016519,CUS000825,Withdrawal,371.09,2025-06-26,Pending
T00016520,CUS000020,Deposit,7561.84,2025-05-28,Pending
T00016521,CUS000481,Withdrawal,6231.31,2025-07-04,Pending
T00016522,CUS000793,Deposit,7926.24,2025-09-17,Completed
T00016523,CUS000023,Withdrawal,3641.50,2025-05-31,Completed
T00016524,CUS000973,Deposit,5197.05,2025-06-11,Completed
T00016525,CUS000660,Deposit,7200.11,2025-07-07,Failed
T00016526,CUS000627,Deposit,905.74,2025-07-06,Completed
T00016527,CUS000115,Deposit,8149.62,2025-05-31,Completed
T00016528,CUS000119,Withdrawal,4164.78,2025-07-08,Completed
T00016529,CUS000915,Deposit,8387.38,2025-07-06,Completed
T00016530,CUS000130,Withdrawal,1578.64,2025-07-09,Completed
T00016531,CUS000642,Withdrawal,1266.48,2025-08-11,Completed
T00016532,CUS000585,Withdrawal,8209.88,2025-05-28,Completed
T00016533,CUS000978,Withdrawal,8889.81,2025-05-28,Completed
T00016534,CUS000754,Deposit,9227.90,2025-06-15,Completed
T00016535,CUS000159,Deposit,6967.54,2025-07-11,Completed
T00016536,CUS000771,Withdrawal,9494.79,2025-08-16,Failed
T00016537,CUS000292,Deposit,1478.93,2025-09-18,Pending
T00016538,CUS000050,Deposit,1465.70,2025-08-07,Completed
T00016539,CUS000709,Withdrawal,8953.70,2025-09-14,Completed
T00016540,CUS000681,Withdrawal,4732.58,2025-09-05,Completed
T00016541,CUS000972,Deposit,7333.12,2025-06-15,Completed
T00016542,CUS000061,Withdrawal,8928.60,2025-08-30,Pending
T00016543,CUS000674,Deposit,5104.82,2025-09-13,Pending
T00016544,CUS000744,Withdrawal,527.89,2025-07-03,Completed
T00016545,CUS000065,Withdrawal,1575.89,2025-07-26,Completed
T00016546,CUS000636,Withdrawal,6424.63,2025-07-02,Completed
T00016547,CUS000530,Deposit,4417.99,2025-06-12,Pending
T00016548,CUS000076,Deposit,748.59,2025-07-02,Completed
T00016549,CUS000560,Withdrawal,8493.21,2025-06-11,Failed
T00016550,CUS000934,Deposit,2835.18,2025-08-26,Completed
T00016551,CUS000555,Withdrawal,685.18,2025-09-11,Completed
T00016552,CUS000286,Withdrawal,9978.44,2025-07-06,Failed
T00016553,CUS000396,Deposit,967.89,2025-06-10,Pending
T00016554,CUS000376,Deposit,2065.93,2025-08-30,Completed
T00016555,CUS000048,Deposit,678.10,2025-06-10,Completed
T00016556,CUS000344,Withdrawal,7090.35,2025-06-18,Completed
T00016557,CUS000972,Deposit,6607.70,2025-07-07,Pending
T00016558,CUS000308,Withdrawal,4177.54,2025-06-20,Completed
T00016559,CUS000015,Withdrawal,381.59,2025-07-27,Completed
T00016560,CUS000876,Withdrawal,3733.50,2025-09-10,Completed
T00016561,CUS000056,Withdrawal,617.99,2025-08-04,Completed
T00016562,CUS000354,Deposit,5737.71,2025-08-22,Completed
T00016563,CUS000959,Deposit,9857.18,2025-05-30,Failed
T00016564,CUS000194,Deposit,4122.00,2025-06-29,Completed
T00016565,CUS000093,Deposit,2800.81,2025-08-06,Pending
T00016566,CUS000365,Deposit,1923.68,2025-07-16,Completed
T00016567,CUS000002,Deposit,4225.05,2025-08-24,Completed
T00016568,CUS000405,Deposit,9726.69,2025-09-14,Failed
T00016569,CUS000094,Deposit,8956.76,2025-08-21,Pending
T00016570,CUS000818,Deposit,3104.59,2025-06-13,Completed
T00016571,CUS000466,Withdrawal,7803.17,2025-06-07,Completed
T00016572,CUS000294,Deposit,932.29,2025-07-08,Completed
T00016573,CUS000760,Withdrawal,9076.72,2025-09-20,Failed
T00016574,CUS000287,Withdrawal,1957.74,2025-08-06,Completed
T00016575,CUS000421,Withdrawal,1586.29,2025-07-19,Completed
T00016576,CUS000249,Deposit,4985.16,2025-09-19,Completed
T00016577,CUS000335,Withdrawal,6257.60,2025-08-18,Completed
T00016578,CUS000679,Withdrawal,5369.72,2025-06-26,Completed
T00016579,CUS000598,Withdrawal,39.97,2025-07-28,Completed
T00016580,CUS000069,Deposit,8393.18,2025-09-01,Completed
T00016581,CUS000960,Withdrawal,5932.16,2025-09-05,Completed
T00016582,CUS000107,Deposit,1960.20,2025-08-18,Completed
T00016583,CUS000876,Withdrawal,3152.28,2025-08-07,Completed
T00016584,CUS000540,Deposit,6860.96,2025-06-05,Completed
T00016585,CUS000014,Deposit,5232.99,2025-06-18,Completed
T00016586,CUS000805,Withdrawal,4234.63,2025-08-21,Completed
T00016587,CUS000895,Deposit,7885.37,2025-08-02,Completed
T00016588,CUS000372,Withdrawal,1862.18,2025-08-01,Completed
T00016589,CUS000591,Withdrawal,2115.96,2025-09-09,Pending
T00016590,CUS000960,Deposit,1327.80,2025-08-03,Completed
T00016591,CUS000393,Deposit,6772.88,2025-07-27,Pending
T00016592,CUS000121,Withdrawal,7517.27,2025-05-27,Completed
T00016593,CUS000932,Deposit,948.87,2025-09-11,Completed
T00016594,CUS000326,Withdrawal,6777.92,2025-06-28,Failed
T00016595,CUS000245,Withdrawal,6905.16,2025-08-14,Pending
T00016596,CUS000709,Deposit,1412.79,2025-06-17,Completed
T00016597,CUS000667,Deposit,8108.79,2025-08-01,Failed
T00016598,CUS000561,Deposit,1964.59,2025-07-25,Completed
T00016599,CUS000508,Withdrawal,3276.81,2025-08-16,Completed
T00016600,CUS000671,Deposit,2442.15,2025-08-16,Completed
T00016601,CUS000643,Deposit,7453.09,2025-06-11,Completed
T00016602,CUS000347,Deposit,7301.69,2025-08-10,Completed
T00016603,CUS000530,Deposit,9878.57,2025-07-08,Completed
T00016604,CUS000296,Withdrawal,6472.77,2025-09-01,Completed
T00016605,CUS000821,Withdrawal,9749.09,2025-07-25,Completed
T00016606,CUS000492,Deposit,1318.97,2025-09-21,Completed
T00016607,CUS000011,Deposit,2857.70,2025-06-06,Completed
T00016608,CUS000767,Withdrawal,1229.68,2025-05-27,Completed
T00016609,CUS000850,Deposit,264.66,2025-08-27,Completed
T00016610,CUS000686,Deposit,7811.20,2025-08-09,Completed
T00016611,CUS000353,Deposit,7953.62,2025-08-17,Completed
T00016612,CUS000496,Withdrawal,2616.21,2025-07-22,Completed
T00016613,CUS000298,Withdrawal,7177.27,2025-08-03,Failed
T00016614,CUS000651,Withdrawal,3997.84,2025-06-11,Completed
T00016615,CUS000906,Withdrawal,6528.98,2025-06-07,Pending
T00016616,CUS000203,Withdrawal,1244.94,2025-07-22,Completed
T00016617,CUS000174,Deposit,9346.29,2025-06-28,Completed
T00016618,CUS000656,Withdrawal,5315.66,2025-06-17,Completed
T00016619,CUS000959,Deposit,3343.73,2025-06-19,Completed
T00016620,CUS000958,Deposit,1138.08,2025-07-25,Completed
T00016621,CUS000454,Withdrawal,7526.38,2025-09-21,Completed
T00016622,CUS000268,Deposit,1467.18,2025-06-07,Pending
T00016623,CUS000225,Withdrawal,3424.42,2025-08-23,Completed
T00016624,CUS000156,Withdrawal,745.71,2025-06-06,Completed
T00016625,CUS000098,Withdrawal,8804.14,2025-09-09,Completed
T00016626,CUS000463,Deposit,3188.99,2025-07-06,Pending
T00016627,CUS000508,Withdrawal,1477.13,2025-09-21,Completed
T00016628,CUS000767,Deposit,1608.09,2025-06-07,Completed
T00016629,CUS000932,Deposit,7449.11,2025-08-06,Completed
T00016630,CUS000086,Deposit,7072.56,2025-07-19,Pending
T00016631,CUS000982,Deposit,7552.47,2025-07-06,Completed
T00016632,CUS000731,Withdrawal,7318.26,2025-07-16,Completed
T00016633,CUS001000,Deposit,6424.29,2025-07-23,Completed
T00016634,CUS000162,Withdrawal,2763.83,2025-06-09,Completed
T00016635,CUS000971,Deposit,4089.29,2025-07-09,Completed
T00016636,CUS000955,Withdrawal,9978.43,2025-07-29,Failed
T00016637,CUS000270,Deposit,2767.15,2025-06-25,Completed
T00016638,CUS000026,Deposit,5099.47,2025-07-20,Completed
T00016639,CUS000797,Deposit,595.19,2025-07-05,Completed
T00016640,CUS000501,Deposit,3622.73,2025-07-09,Completed
T00016641,CUS000712,Deposit,43.54,2025-07-05,Pending
T00016642,CUS000011,Deposit,3470.48,2025-07-24,Completed
T00016643,CUS000874,Withdrawal,1893.70,2025-07-30,Completed
T00016644,CUS000572,Deposit,6501.91,2025-07-14,Completed
T00016645,CUS000504,Deposit,14.08,2025-08-07,Pending
T00016646,CUS000355,Withdrawal,4613.78,2025-06-15,Completed
T00016647,CUS000712,Deposit,4278.30,2025-09-06,Pending
T00016648,CUS000962,Deposit,8437.85,2025-08-01,Completed
T00016649,CUS000094,Deposit,5580.80,2025-08-18,Completed
T00016650,CUS000695,Withdrawal,2735.38,2025-08-26,Pending
T00016651,CUS000257,Deposit,5180.61,2025-08-14,Failed
T00016652,CUS000992,Withdrawal,7302.41,2025-05-29,Completed
T00016653,CUS000595,Deposit,2459.33,2025-08-10,Completed
T00016654,CUS000936,Withdrawal,976.51,2025-07-20,Failed
T00016655,CUS000735,Deposit,3644.05,2025-07-13,Completed
T00016656,CUS000778,Deposit,1026.14,2025-06-01,Completed
T00016657,CUS000681,Deposit,9910.42,2025-08-25,Completed
T00016658,CUS000903,Withdrawal,310.41,2025-08-20,Completed
T00016659,CUS000114,Deposit,2046.55,2025-08-14,Completed
T00016660,CUS000151,Withdrawal,7825.15,2025-08-19,Completed
T00016661,CUS000213,Withdrawal,2825.78,2025-08-01,Completed
T00016662,CUS000692,Withdrawal,2460.05,2025-08-03,Completed
T00016663,CUS000876,Withdrawal,7909.75,2025-07-15,Failed
T00016664,CUS000522,Deposit,6347.63,2025-07-04,Pending
T00016665,CUS000718,Withdrawal,1920.24,2025-09-16,Completed
T00016666,CUS000804,Withdrawal,9381.34,2025-05-26,Completed
T00016667,CUS000650,Deposit,3748.68,2025-08-01,Completed
T00016668,CUS000459,Withdrawal,8576.30,2025-09-06,Completed
T00016669,CUS000929,Deposit,557.76,2025-07-23,Completed
T00016670,CUS000384,Withdrawal,1088.25,2025-07-06,Completed
T00016671,CUS000721,Deposit,5518.01,2025-07-01,Completed
T00016672,CUS000295,Deposit,3617.28,2025-06-28,Completed
T00016673,CUS000058,Deposit,3247.05,2025-07-16,Completed
T00016674,CUS000605,Deposit,6471.06,2025-08-26,Completed
T00016675,CUS000257,Deposit,1894.11,2025-09-02,Completed
T00016676,CUS000530,Deposit,1672.29,2025-08-08,Pending
T00016677,CUS000569,Deposit,6016.47,2025-08-16,Completed
T00016678,CUS000291,Deposit,6147.18,2025-09-10,Completed
T00016679,CUS000883,Deposit,9084.61,2025-07-27,Failed
T00016680,CUS000825,Deposit,9000.52,2025-06-17,Completed
T00016681,CUS000213,Withdrawal,2312.33,2025-08-03,Failed
T00016682,CUS000762,Deposit,954.19,2025-06-20,Pending
T00016683,CUS000868,Withdrawal,5989.12,2025-08-16,Completed
T00016684,CUS000446,Withdrawal,288.79,2025-08-24,Completed
T00016685,CUS000325,Withdrawal,6576.16,2025-06-27,Completed
T00016686,CUS000219,Withdrawal,7690.31,2025-09-16,Completed
T00016687,CUS000635,Deposit,3046.96,2025-09-15,Failed
T00016688,CUS000877,Withdrawal,2541.22,2025-07-12,Completed
T00016689,CUS000892,Deposit,5735.09,2025-06-26,Failed
T00016690,CUS000318,Withdrawal,1979.39,2025-07-18,Completed
T00016691,CUS000492,Withdrawal,2447.27,2025-08-02,Completed
T00016692,CUS000530,Deposit,1099.58,2025-06-21,Completed
T00016693,CUS000315,Deposit,5661.17,2025-06-19,Pending
T00016694,CUS000437,Deposit,3347.08,2025-08-18,Completed
T00016695,CUS000182,Deposit,6892.52,2025-06-28,Failed
T00016696,CUS000285,Withdrawal,6440.51,2025-08-27,Completed
T00016697,CUS000702,Withdrawal,3031.85,2025-08-22,Failed
T00016698,CUS000422,Deposit,5501.50,2025-09-05,Completed
T00016699,CUS000118,Withdrawal,8161.73,2025-07-07,Completed
T00016700,CUS000730,Deposit,5283.59,2025-06-23,Completed
T00016701,CUS000387,Withdrawal,5668.97,2025-08-09,Completed
T00016702,CUS000165,Withdrawal,7552.23,2025-07-29,Completed
T00016703,CUS000157,Deposit,4872.57,2025-07-29,Pending
T00016704,CUS000612,Deposit,8364.70,2025-06-08,Completed
T00016705,CUS000599,Deposit,7454.78,2025-07-05,Failed
T00016706,CUS000681,Deposit,3070.33,2025-06-25,Completed
T00016707,CUS000562,Deposit,5121.91,2025-08-28,Completed
T00016708,CUS000803,Deposit,6724.81,2025-06-12,Completed
T00016709,CUS000089,Deposit,9794.07,2025-06-05,Completed
T00016710,CUS000138,Deposit,1817.50,2025-06-09,Completed
T00016711,CUS000274,Withdrawal,5297.87,2025-07-04,Completed
T00016712,CUS000537,Deposit,9577.98,2025-09-15,Completed
T00016713,CUS000470,Deposit,1684.09,2025-08-15,Completed
T00016714,CUS000581,Deposit,5908.18,2025-06-30,Completed
T00016715,CUS000804,Withdrawal,2682.81,2025-06-29,Completed
T00016716,CUS000363,Deposit,652.48,2025-09-13,Completed
T00016717,CUS000738,Withdrawal,3479.37,2025-08-05,Failed
T00016718,CUS000977,Withdrawal,3906.82,2025-06-22,Completed
T00016719,CUS000537,Deposit,4523.12,2025-09-09,Completed
T00016720,CUS000755,Deposit,184.69,2025-09-03,Completed
T00016721,CUS000421,Deposit,2844.70,2025-06-03,Completed
T00016722,CUS000129,Withdrawal,7240.43,2025-09-18,Completed
T00016723,CUS000393,Deposit,1353.18,2025-06-21,Completed
T00016724,CUS000259,Withdrawal,7372.90,2025-08-09,Completed
T00016725,CUS000049,Deposit,7636.77,2025-07-26,Pending
T00016726,CUS000469,Withdrawal,3511.84,2025-07-21,Completed
T00016727,CUS000961,Withdrawal,1984.12,2025-09-10,Completed
T00016728,CUS000351,Deposit,8350.54,2025-07-18,Completed
T00016729,CUS000047,Deposit,1755.18,2025-07-28,Completed
T00016730,CUS000284,Deposit,1010.20,2025-06-15,Completed
T00016731,CUS000154,Deposit,339.71,2025-08-15,Failed
T00016732,CUS000785,Withdrawal,3111.75,2025-05-31,Completed
T00016733,CUS000174,Deposit,8637.63,2025-09-05,Failed
T00016734,CUS000302,Deposit,2915.71,2025-09-01,Completed
T00016735,CUS000918,Withdrawal,5647.42,2025-06-12,Completed
T00016736,CUS000172,Deposit,435.97,2025-07-12,Completed
T00016737,CUS000526,Deposit,9106.29,2025-08-05,Completed
T00016738,CUS000527,Withdrawal,5575.75,2025-09-03,Completed
T00016739,CUS000862,Deposit,9705.23,2025-07-12,Completed
T00016740,CUS000530,Withdrawal,9646.34,2025-06-20,Completed
T00016741,CUS000407,Deposit,7224.12,2025-07-16,Completed
T00016742,CUS000853,Deposit,9399.25,2025-05-28,Completed
T00016743,CUS000464,Deposit,8136.09,2025-09-16,Completed
T00016744,CUS000091,Withdrawal,6324.93,2025-07-18,Completed
T00016745,CUS000018,Deposit,3369.34,2025-08-05,Completed
T00016746,CUS000069,Withdrawal,2023.96,2025-07-27,Failed
T00016747,CUS000859,Deposit,2440.62,2025-08-14,Completed
T00016748,CUS000296,Withdrawal,7818.37,2025-05-27,Completed
T00016749,CUS000470,Deposit,5393.81,2025-07-01,Failed
T00016750,CUS000707,Deposit,2269.98,2025-07-18,Completed
T00016751,CUS000994,Deposit,801.81,2025-08-27,Pending
T00016752,CUS000484,Withdrawal,6989.17,2025-09-12,Completed
T00016753,CUS000839,Withdrawal,2748.42,2025-07-25,Completed
T00016754,CUS000897,Withdrawal,1221.78,2025-09-17,Completed
T00016755,CUS000789,Deposit,3112.99,2025-08-10,Pending
T00016756,CUS000842,Withdrawal,8439.03,2025-07-05,Failed
T00016757,CUS000429,Withdrawal,6886.07,2025-09-02,Failed
T00016758,CUS000190,Deposit,7515.63,2025-09-01,Completed
T00016759,CUS000683,Withdrawal,490.63,2025-06-17,Completed
T00016760,CUS000504,Withdrawal,6382.48,2025-09-15,Completed
T00016761,CUS000243,Deposit,6237.95,2025-08-22,Failed
T00016762,CUS000431,Deposit,8009.53,2025-06-23,Completed
T00016763,CUS000024,Withdrawal,856.44,2025-07-31,Completed
T00016764,CUS000118,Withdrawal,6490.19,2025-06-23,Completed
T00016765,CUS000296,Deposit,5275.81,2025-07-15,Completed
T00016766,CUS000313,Withdrawal,2483.67,2025-07-04,Completed
T00016767,CUS000599,Withdrawal,8548.73,2025-07-01,Failed
T00016768,CUS000811,Withdrawal,408.68,2025-08-29,Pending
T00016769,CUS000747,Deposit,9923.11,2025-07-15,Completed
T00016770,CUS000415,Deposit,7441.85,2025-09-21,Failed
T00016771,CUS000312,Deposit,7288.56,2025-08-04,Completed
T00016772,CUS000081,Withdrawal,3946.41,2025-07-16,Pending
T00016773,CUS000275,Deposit,1273.09,2025-09-15,Pending
T00016774,CUS000600,Deposit,3511.39,2025-07-06,Completed
T00016775,CUS000746,Deposit,3128.43,2025-07-20,Completed
T00016776,CUS000722,Withdrawal,1218.69,2025-07-13,Completed
T00016777,CUS000607,Deposit,90.68,2025-06-02,Completed
T00016778,CUS000162,Deposit,732.75,2025-09-21,Completed
T00016779,CUS000942,Deposit,3267.90,2025-08-12,Failed
T00016780,CUS000512,Withdrawal,7671.75,2025-08-13,Completed
T00016781,CUS000818,Deposit,7697.38,2025-08-28,Completed
T00016782,CUS000370,Withdrawal,9985.14,2025-08-21,Pending
T00016783,CUS000251,Deposit,7484.30,2025-09-02,Pending
T00016784,CUS000627,Withdrawal,9976.80,2025-06-19,Completed
T00016785,CUS000333,Withdrawal,2457.86,2025-09-03,Completed
T00016786,CUS000411,Withdrawal,7796.91,2025-09-22,Completed
T00016787,CUS000668,Deposit,6273.21,2025-06-29,Completed
T00016788,CUS000416,Deposit,9532.84,2025-07-24,Completed
T00016789,CUS000737,Withdrawal,2835.46,2025-05-26,Completed
T00016790,CUS000303,Deposit,5892.48,2025-06-09,Completed
T00016791,CUS000901,Withdrawal,2813.83,2025-08-29,Pending
T00016792,CUS000104,Deposit,517.97,2025-08-01,Completed
T00016793,CUS000833,Withdrawal,5822.84,2025-06-02,Failed
T00016794,CUS000701,Withdrawal,428.36,2025-06-28,Completed
T00016795,CUS000795,Deposit,7771.60,2025-08-01,Completed
T00016796,CUS000219,Deposit,3213.16,2025-06-10,Pending
T00016797,CUS000701,Deposit,3623.77,2025-09-13,Completed
T00016798,CUS000657,Deposit,1358.18,2025-09-11,Completed
T00016799,CUS000839,Deposit,4423.16,2025-08-22,Pending
T00016800,CUS000034,Withdrawal,5179.61,2025-08-16,Completed
T00016801,CUS000911,Deposit,9350.26,2025-09-08,Completed
T00016802,CUS000181,Withdrawal,8783.70,2025-08-10,Completed
T00016803,CUS000871,Withdrawal,1239.51,2025-06-28,Completed
T00016804,CUS000035,Deposit,6272.76,2025-08-30,Completed
T00016805,CUS000596,Deposit,5322.41,2025-06-03,Completed
T00016806,CUS000969,Deposit,3574.24,2025-06-06,Completed
T00016807,CUS000092,Deposit,5499.84,2025-07-27,Completed
T00016808,CUS000303,Deposit,7379.48,2025-08-20,Completed
T00016809,CUS000641,Withdrawal,6655.15,2025-07-29,Completed
T00016810,CUS000171,Deposit,721.36,2025-06-12,Completed
T00016811,CUS000976,Withdrawal,1726.12,2025-08-01,Completed
T00016812,CUS000922,Withdrawal,9411.31,2025-07-29,Completed
T00016813,CUS000614,Withdrawal,17.94,2025-07-13,Completed
T00016814,CUS000373,Deposit,5817.14,2025-06-26,Completed
T00016815,CUS000087,Deposit,6984.39,2025-09-10,Completed
T00016816,CUS000506,Deposit,5491.41,2025-08-12,Completed
T00016817,CUS000263,Deposit,7864.98,2025-06-05,Completed
T00016818,CUS000020,Deposit,2676.18,2025-08-08,Completed
T00016819,CUS000660,Deposit,9374.99,2025-08-17,Completed
T00016820,CUS000123,Deposit,2602.16,2025-08-11,Completed
T00016821,CUS000680,Deposit,1423.25,2025-07-16,Failed
T00016822,CUS000330,Withdrawal,3032.59,2025-08-04,Pending
T00016823,CUS000824,Withdrawal,4311.56,2025-05-28,Completed
T00016824,CUS000485,Deposit,3123.16,2025-08-06,Completed
T00016825,CUS000605,Withdrawal,9578.95,2025-06-10,Pending
T00016826,CUS000478,Deposit,3846.11,2025-06-17,Failed
T00016827,CUS000737,Deposit,8371.52,2025-06-01,Completed
T00016828,CUS000741,Withdrawal,5000.57,2025-09-03,Completed
T00016829,CUS000929,Withdrawal,9984.11,2025-09-01,Completed
T00016830,CUS000855,Deposit,7928.83,2025-08-31,Completed
T00016831,CUS000725,Deposit,1802.24,2025-08-11,Completed
T00016832,CUS000176,Withdrawal,5927.33,2025-06-25,Pending
T00016833,CUS000926,Deposit,2815.81,2025-09-13,Completed
T00016834,CUS000053,Withdrawal,1955.11,2025-06-06,Completed
T00016835,CUS000777,Withdrawal,6164.73,2025-06-18,Completed
T00016836,CUS000847,Deposit,493.53,2025-08-03,Failed
T00016837,CUS000709,Deposit,698.41,2025-09-07,Completed
T00016838,CUS000920,Deposit,2220.75,2025-07-27,Failed
T00016839,CUS000800,Withdrawal,4000.52,2025-06-20,Completed
T00016840,CUS000417,Withdrawal,877.19,2025-08-21,Completed
T00016841,CUS000622,Withdrawal,9733.91,2025-08-08,Pending
T00016842,CUS000528,Deposit,1728.86,2025-07-03,Completed
T00016843,CUS000725,Withdrawal,9387.94,2025-07-21,Completed
T00016844,CUS000728,Deposit,5001.83,2025-08-11,Completed
T00016845,CUS000875,Withdrawal,7235.52,2025-07-28,Completed
T00016846,CUS000074,Deposit,262.96,2025-09-03,Completed
T00016847,CUS000908,Withdrawal,6315.90,2025-08-28,Pending
T00016848,CUS000849,Deposit,1080.99,2025-08-13,Completed
T00016849,CUS000732,Deposit,1266.36,2025-09-17,Completed
T00016850,CUS000496,Withdrawal,7621.59,2025-06-03,Completed
T00016851,CUS000245,Deposit,7391.78,2025-06-03,Pending
T00016852,CUS000811,Deposit,7615.93,2025-06-14,Completed
T00016853,CUS000565,Withdrawal,3432.46,2025-06-08,Failed
T00016854,CUS000548,Deposit,2541.01,2025-08-11,Completed
T00016855,CUS000942,Withdrawal,2323.01,2025-05-30,Completed
T00016856,CUS000060,Deposit,5663.22,2025-06-18,Completed
T00016857,CUS000393,Deposit,3090.81,2025-06-08,Completed
T00016858,CUS000139,Deposit,1063.56,2025-09-18,Completed
T00016859,CUS000721,Withdrawal,4671.49,2025-07-16,Completed
T00016860,CUS000262,Deposit,4022.39,2025-08-29,Completed
T00016861,CUS000454,Deposit,3599.18,2025-09-07,Completed
T00016862,CUS000881,Deposit,5664.86,2025-07-14,Completed
T00016863,CUS000920,Withdrawal,6362.94,2025-07-27,Completed
T00016864,CUS000775,Withdrawal,9929.96,2025-05-27,Completed
T00016865,CUS000241,Deposit,6882.74,2025-06-04,Completed
